row_id,campaign_id,send_date,recipient_id,variant,subject_line,body_preview,country,device,list_segment,send_hour,day_of_week,opened,clicked,clicks_count,bounce,unsubscribe,subject_sentiment_score,word_count_subject
708,cmp_1252,2025-09-24 07:38:03,user_75288,B,Big savings on home: free shipping,free shipping. Top picks in home. Shop now.,United States,mobile,churn_risk,7,Wednesday,0,0,0,0,0,1,6
333,cmp_1055,2025-10-27 00:38:03,user_78909,B,🔥 buy 1 get 1 — only for a few,buy 1 get 1. Top picks in beauty. Shop now.,Brazil,mobile,vip,0,Monday,1,1,2,0,0,0,10
430,cmp_1155,2025-10-17 05:38:03,user_34632,A,Special offer on home,50% off. Top picks in home. Shop now.,India,mobile,newsletter_only,5,Friday,0,0,0,0,0,1,4
1243,cmp_1665,2025-09-20 22:38:03,user_69475,B,🔥 20% off — only for a few,20% off. Top picks in books. Shop now.,France,mobile,newsletter_only,22,Saturday,0,0,0,0,0,0,8
426,cmp_1668,2025-10-06 00:38:03,user_28163,B,Unlock your exclusive discount today,exclusive discount. Top picks in kitchen. Shop now.,United Kingdom,mobile,newsletter_only,0,Monday,0,0,0,0,0,5,5
629,cmp_1732,2025-08-30 01:38:03,user_35106,B,Exclusive: 50% off just for you,50% off. Top picks in kitchen. Shop now.,Turkey,tablet,new_users,1,Saturday,0,0,0,0,0,2,6
1112,cmp_1631,2025-09-23 21:38:03,user_94467,A,Special offer on kitchen,20% off. Top picks in kitchen. Shop now.,Netherlands,desktop,vip,21,Tuesday,0,0,0,0,0,1,4
678,cmp_1707,2025-10-24 00:38:03,user_98027,A,Your books update: early access,early access. Top picks in books. Shop now.,Spain,tablet,new_users,0,Friday,0,0,0,0,0,0,5
694,cmp_1297,2025-08-24 05:38:03,user_44314,A,Your electronics update: buy 1 get 1,buy 1 get 1. Top picks in electronics. Shop now.,India,tablet,vip,5,Sunday,0,0,0,0,0,0,7
758,cmp_1908,2025-08-13 19:38:03,user_95033,A,Limited time: 50% off inside,50% off. Top picks in fashion. Shop now.,Turkey,tablet,churn_risk,19,Wednesday,1,0,0,0,0,1,5
255,cmp_1611,2025-09-09 22:38:03,user_16665,B,Big savings on beauty: exclusive discount,exclusive discount. Top picks in beauty. Shop now.,Italy,tablet,newsletter_only,22,Tuesday,0,0,0,0,0,3,6
1095,cmp_1988,2025-08-28 20:38:03,user_67250,A,Last chance: exclusive discount ends today,exclusive discount. Top picks in beauty. Shop now.,Turkey,tablet,newsletter_only,20,Thursday,0,0,0,0,0,2,6
917,cmp_1795,2025-08-26 03:38:03,user_55140,B,Unlock your free shipping today,free shipping. Top picks in sports. Shop now.,Netherlands,tablet,churn_risk,3,Tuesday,0,0,0,0,0,3,5
1186,cmp_1831,2025-10-12 03:38:03,user_98932,B,🔥 buy 1 get 1 — only for a few,buy 1 get 1. Top picks in books. Shop now.,France,mobile,newsletter_only,3,Sunday,1,0,0,0,0,0,10
669,cmp_1139,2025-08-31 20:38:03,user_13819,A,Special offer on sports,free shipping. Top picks in sports. Shop now.,United Kingdom,tablet,new_users,20,Sunday,0,0,0,0,0,1,4
842,cmp_1803,2025-10-05 03:38:03,user_71691,B,Unlock your early access today,early access. Top picks in home. Shop now.,Brazil,mobile,newsletter_only,3,Sunday,1,0,0,0,0,2,5
807,cmp_1505,2025-11-08 20:38:03,user_32344,B,Exclusive: exclusive discount just for you,exclusive discount. Top picks in sports. Shop now.,India,tablet,active_users,20,Saturday,0,0,0,0,0,3,6
1457,cmp_1842,2025-10-08 07:38:03,user_33941,A,Don't miss out — 20% off for you,20% off. Top picks in kitchen. Shop now.,Germany,mobile,newsletter_only,7,Wednesday,1,0,0,0,0,-1,8
87,cmp_1705,2025-10-05 21:38:03,user_27290,B,Big savings on electronics: free shipping,free shipping. Top picks in electronics. Shop now.,United States,tablet,churn_risk,21,Sunday,0,0,0,0,0,1,6
1422,cmp_1740,2025-10-23 19:38:03,user_41367,A,Your electronics update: exclusive discount,exclusive discount. Top picks in electronics. Shop now.,United Kingdom,mobile,new_users,19,Thursday,0,0,0,0,0,3,5
266,cmp_1571,2025-10-24 23:38:03,user_19232,B,50% off inside — See how much you save,50% off. Top picks in fashion. Shop now.,Netherlands,mobile,vip,23,Friday,1,0,0,0,0,1,9
288,cmp_1378,2025-09-18 03:38:03,user_40673,A,Your beauty update: 50% off,50% off. Top picks in beauty. Shop now.,Netherlands,mobile,vip,3,Thursday,0,0,0,0,0,0,5
1484,cmp_1156,2025-08-26 21:38:03,user_34752,B,Unlock your 50% off today,50% off. Top picks in fashion. Shop now.,United States,desktop,newsletter_only,21,Tuesday,0,0,0,0,0,2,5
893,cmp_1523,2025-10-22 05:38:03,user_93963,B,🔥 early access — only for a few,early access. Top picks in beauty. Shop now.,Germany,desktop,newsletter_only,5,Wednesday,0,0,0,0,0,0,8
1496,cmp_1887,2025-08-25 19:38:03,user_96632,A,Don't miss out — early access for you,early access. Top picks in books. Shop now.,Netherlands,desktop,active_users,19,Monday,1,0,0,0,0,-1,8
979,cmp_1325,2025-11-03 21:38:03,user_61060,A,Special offer on sports,exclusive discount. Top picks in sports. Shop now.,Brazil,tablet,vip,21,Monday,0,0,0,0,0,1,4
535,cmp_1668,2025-08-18 21:38:03,user_93930,A,Last chance: 20% off ends today,20% off. Top picks in sports. Shop now.,France,desktop,churn_risk,21,Monday,0,0,0,0,0,-1,6
1001,cmp_1507,2025-10-20 06:38:03,user_99356,B,free shipping inside — See how much you save,free shipping. Top picks in kitchen. Shop now.,Brazil,tablet,vip,6,Monday,0,0,0,0,0,2,9
222,cmp_1494,2025-08-12 00:38:03,user_84572,B,50% off inside — See how much you save,50% off. Top picks in beauty. Shop now.,Spain,tablet,new_users,0,Tuesday,1,0,0,0,0,1,9
114,cmp_1229,2025-09-20 01:38:03,user_52179,A,Your fashion update: exclusive discount,exclusive discount. Top picks in fashion. Shop now.,United States,tablet,churn_risk,1,Saturday,1,1,3,0,0,3,5
673,cmp_1508,2025-11-07 23:38:03,user_21829,A,Your kitchen update: 20% off,20% off. Top picks in kitchen. Shop now.,Spain,tablet,vip,23,Friday,0,0,0,0,0,0,5
584,cmp_1089,2025-08-15 05:38:03,user_20508,A,Limited time: 50% off inside,50% off. Top picks in fashion. Shop now.,United States,desktop,churn_risk,5,Friday,0,0,0,0,0,1,5
175,cmp_1910,2025-10-17 21:38:03,user_53449,B,20% off inside — See how much you save,20% off. Top picks in sports. Shop now.,France,mobile,new_users,21,Friday,0,0,0,0,0,1,9
536,cmp_1926,2025-09-20 04:38:03,user_61292,B,early access inside — See how much you save,early access. Top picks in sports. Shop now.,Italy,mobile,vip,4,Saturday,0,0,0,0,0,1,9
1079,cmp_1956,2025-10-10 19:38:03,user_48745,A,Your beauty update: free shipping,free shipping. Top picks in beauty. Shop now.,Spain,desktop,new_users,19,Friday,1,0,0,0,0,1,5
1177,cmp_1920,2025-08-28 22:38:03,user_68886,B,Big savings on electronics: early access,early access. Top picks in electronics. Shop now.,Spain,mobile,vip,22,Thursday,0,0,0,0,0,0,6
1107,cmp_1872,2025-09-22 23:38:03,user_65134,A,Last chance: buy 1 get 1 ends today,buy 1 get 1. Top picks in beauty. Shop now.,United States,desktop,vip,23,Monday,0,0,0,0,0,-1,8
983,cmp_1975,2025-08-28 04:38:03,user_66068,A,Don't miss out — exclusive discount for you,exclusive discount. Top picks in kitchen. Shop now.,France,tablet,new_users,4,Thursday,1,0,0,0,0,2,8
286,cmp_1775,2025-10-03 00:38:03,user_77388,A,Special offer on electronics,50% off. Top picks in electronics. Shop now.,India,tablet,active_users,0,Friday,0,0,0,0,0,1,4
868,cmp_1601,2025-11-05 20:38:03,user_36604,A,Your books update: exclusive discount,exclusive discount. Top picks in books. Shop now.,Germany,desktop,active_users,20,Wednesday,0,0,0,0,0,3,5
375,cmp_1346,2025-08-28 04:38:03,user_91937,A,Don't miss out — free shipping for you,free shipping. Top picks in sports. Shop now.,Brazil,desktop,active_users,4,Thursday,0,0,0,0,0,0,8
1197,cmp_1528,2025-08-28 01:38:03,user_28894,B,Unlock your buy 1 get 1 today,buy 1 get 1. Top picks in electronics. Shop now.,United Kingdom,mobile,churn_risk,1,Thursday,0,0,0,0,0,2,7
32,cmp_1809,2025-10-30 00:38:03,user_20279,A,Limited time: free shipping inside,free shipping. Top picks in home. Shop now.,Netherlands,desktop,new_users,0,Thursday,0,0,0,0,0,2,5
552,cmp_1249,2025-10-23 19:38:03,user_86282,A,Special offer on kitchen,20% off. Top picks in kitchen. Shop now.,Netherlands,desktop,new_users,19,Thursday,1,0,0,0,0,1,4
211,cmp_1308,2025-08-25 20:38:03,user_65164,B,Big savings on beauty: exclusive discount,exclusive discount. Top picks in beauty. Shop now.,India,tablet,active_users,20,Monday,0,0,0,0,0,3,6
1047,cmp_1896,2025-08-15 23:38:03,user_23621,A,Your sports update: buy 1 get 1,buy 1 get 1. Top picks in sports. Shop now.,France,tablet,new_users,23,Friday,0,0,0,0,0,0,7
924,cmp_1769,2025-10-27 21:38:03,user_10947,B,Unlock your 20% off today,20% off. Top picks in home. Shop now.,Brazil,desktop,vip,21,Monday,0,0,0,0,0,2,5
810,cmp_1904,2025-09-08 01:38:03,user_69497,A,Limited time: buy 1 get 1 inside,buy 1 get 1. Top picks in sports. Shop now.,Spain,mobile,vip,1,Monday,0,0,0,1,0,1,7
618,cmp_1797,2025-09-21 06:38:03,user_73556,A,Don't miss out — 50% off for you,50% off. Top picks in home. Shop now.,United Kingdom,tablet,active_users,6,Sunday,0,0,0,0,0,-1,8
933,cmp_1729,2025-10-30 00:38:03,user_28764,B,Exclusive: early access just for you,early access. Top picks in kitchen. Shop now.,Turkey,desktop,vip,0,Thursday,1,0,0,0,0,2,6
620,cmp_1719,2025-09-29 01:38:03,user_24937,A,Don't miss out — 20% off for you,20% off. Top picks in home. Shop now.,Turkey,mobile,churn_risk,1,Monday,1,0,0,0,0,-1,8
189,cmp_1623,2025-11-05 06:38:03,user_47051,A,Limited time: 20% off inside,20% off. Top picks in books. Shop now.,Spain,mobile,churn_risk,6,Wednesday,0,0,0,0,0,1,5
711,cmp_1973,2025-09-09 05:38:03,user_69388,A,Special offer on sports,exclusive discount. Top picks in sports. Shop now.,United Kingdom,desktop,new_users,5,Tuesday,0,0,0,0,0,1,4
937,cmp_1681,2025-10-07 05:38:03,user_72429,B,Unlock your exclusive discount today,exclusive discount. Top picks in home. Shop now.,Brazil,tablet,vip,5,Tuesday,0,0,0,0,0,5,5
1169,cmp_1021,2025-08-20 03:38:03,user_33267,B,🔥 20% off — only for a few,20% off. Top picks in electronics. Shop now.,India,mobile,vip,3,Wednesday,0,0,0,0,0,0,8
1220,cmp_1852,2025-10-23 23:38:03,user_37194,B,Big savings on beauty: buy 1 get 1,buy 1 get 1. Top picks in beauty. Shop now.,Spain,tablet,newsletter_only,23,Thursday,0,0,0,0,0,0,8
1098,cmp_1269,2025-08-17 07:38:03,user_78248,B,Unlock your buy 1 get 1 today,buy 1 get 1. Top picks in kitchen. Shop now.,Italy,tablet,newsletter_only,7,Sunday,0,0,0,0,0,2,7
902,cmp_1250,2025-09-17 20:38:03,user_65576,A,Your fashion update: 50% off,50% off. Top picks in fashion. Shop now.,India,mobile,active_users,20,Wednesday,1,0,0,0,0,0,5
84,cmp_1223,2025-09-15 07:38:03,user_66314,B,Big savings on fashion: buy 1 get 1,buy 1 get 1. Top picks in fashion. Shop now.,France,mobile,newsletter_only,7,Monday,0,0,0,0,0,0,8
702,cmp_1320,2025-09-05 21:38:03,user_67117,B,free shipping inside — See how much you save,free shipping. Top picks in sports. Shop now.,United Kingdom,tablet,vip,21,Friday,0,0,0,0,0,2,9
49,cmp_1851,2025-10-10 01:38:03,user_19064,B,buy 1 get 1 inside — See how much you save,buy 1 get 1. Top picks in sports. Shop now.,United Kingdom,tablet,churn_risk,1,Friday,0,0,0,0,0,1,11
1284,cmp_1588,2025-09-27 07:38:03,user_90671,A,Don't miss out — free shipping for you,free shipping. Top picks in fashion. Shop now.,United States,mobile,churn_risk,7,Saturday,0,0,0,0,0,0,8
156,cmp_1909,2025-08-23 07:38:03,user_59212,A,Limited time: 20% off inside,20% off. Top picks in beauty. Shop now.,Spain,tablet,newsletter_only,7,Saturday,0,0,0,0,0,1,5
1152,cmp_1270,2025-09-21 05:38:03,user_48828,B,Unlock your free shipping today,free shipping. Top picks in beauty. Shop now.,Germany,tablet,new_users,5,Sunday,1,1,3,0,0,3,5
1142,cmp_1134,2025-11-02 00:38:03,user_62797,A,Limited time: early access inside,early access. Top picks in beauty. Shop now.,Spain,tablet,new_users,0,Sunday,0,0,0,0,0,1,5
975,cmp_1112,2025-09-13 06:38:03,user_99650,A,Limited time: 20% off inside,20% off. Top picks in fashion. Shop now.,Spain,mobile,churn_risk,6,Saturday,0,0,0,0,0,1,5
1058,cmp_1075,2025-09-18 20:38:03,user_72498,B,Unlock your 50% off today,50% off. Top picks in home. Shop now.,Spain,desktop,new_users,20,Thursday,1,0,0,0,0,2,5
808,cmp_1066,2025-11-03 05:38:03,user_87091,A,Your electronics update: 20% off,20% off. Top picks in electronics. Shop now.,India,desktop,newsletter_only,5,Monday,0,0,0,0,0,0,5
1230,cmp_1106,2025-09-19 02:38:03,user_14666,A,Your sports update: 50% off,50% off. Top picks in sports. Shop now.,Netherlands,mobile,churn_risk,2,Friday,1,0,0,0,0,0,5
1481,cmp_1910,2025-11-07 05:38:03,user_12815,A,Special offer on home,free shipping. Top picks in home. Shop now.,Netherlands,desktop,new_users,5,Friday,0,0,0,0,0,1,4
1437,cmp_1265,2025-10-28 00:38:03,user_57731,B,Exclusive: exclusive discount just for you,exclusive discount. Top picks in kitchen. Shop now.,Netherlands,mobile,newsletter_only,0,Tuesday,0,0,0,0,0,3,6
180,cmp_1029,2025-09-11 01:38:03,user_32772,A,Limited time: 50% off inside,50% off. Top picks in kitchen. Shop now.,Germany,desktop,vip,1,Thursday,1,0,0,0,0,1,5
1356,cmp_1318,2025-08-29 23:38:03,user_45882,B,20% off inside — See how much you save,20% off. Top picks in fashion. Shop now.,India,tablet,new_users,23,Friday,0,0,0,0,0,1,9
1247,cmp_1944,2025-08-23 19:38:03,user_44410,B,🔥 early access — only for a few,early access. Top picks in electronics. Shop now.,Spain,tablet,newsletter_only,19,Saturday,0,0,0,0,0,0,8
1041,cmp_1642,2025-09-11 01:38:03,user_81252,A,Special offer on home,20% off. Top picks in home. Shop now.,France,desktop,newsletter_only,1,Thursday,0,0,0,0,0,1,4
950,cmp_1744,2025-10-21 07:38:03,user_47098,A,Special offer on sports,50% off. Top picks in sports. Shop now.,Netherlands,desktop,active_users,7,Tuesday,0,0,0,0,0,1,4
817,cmp_1449,2025-11-04 23:38:03,user_22539,B,🔥 early access — only for a few,early access. Top picks in home. Shop now.,Turkey,desktop,vip,23,Tuesday,0,0,0,0,0,0,8
364,cmp_1717,2025-09-30 01:38:03,user_91625,A,Don't miss out — free shipping for you,free shipping. Top picks in home. Shop now.,Turkey,tablet,new_users,1,Tuesday,0,0,0,0,0,0,8
1178,cmp_1603,2025-10-13 19:38:03,user_64695,B,Unlock your free shipping today,free shipping. Top picks in fashion. Shop now.,Turkey,tablet,newsletter_only,19,Monday,0,0,0,0,0,3,5
1199,cmp_1156,2025-08-27 03:38:03,user_89140,B,Unlock your early access today,early access. Top picks in home. Shop now.,Germany,desktop,vip,3,Wednesday,1,0,0,0,0,2,5
347,cmp_1585,2025-09-15 00:38:03,user_63054,B,Unlock your 20% off today,20% off. Top picks in home. Shop now.,Spain,desktop,churn_risk,0,Monday,0,0,0,0,0,2,5
1011,cmp_1287,2025-10-03 00:38:03,user_56009,B,🔥 50% off — only for a few,50% off. Top picks in fashion. Shop now.,United Kingdom,desktop,new_users,0,Friday,0,0,0,0,0,0,8
615,cmp_1542,2025-09-11 04:38:03,user_93747,B,Unlock your early access today,early access. Top picks in electronics. Shop now.,United States,tablet,active_users,4,Thursday,0,0,0,0,0,2,5
966,cmp_1127,2025-09-17 01:38:03,user_76341,A,Last chance: early access ends today,early access. Top picks in electronics. Shop now.,Turkey,desktop,churn_risk,1,Wednesday,0,0,0,0,0,-1,6
1274,cmp_1170,2025-09-27 03:38:03,user_25832,A,Last chance: early access ends today,early access. Top picks in sports. Shop now.,United States,desktop,new_users,3,Saturday,0,0,0,0,0,-1,6
590,cmp_1994,2025-08-22 22:38:03,user_47767,B,Big savings on electronics: 20% off,20% off. Top picks in electronics. Shop now.,France,mobile,active_users,22,Friday,0,0,0,0,0,0,6
1289,cmp_1302,2025-08-15 21:38:03,user_24367,B,20% off inside — See how much you save,20% off. Top picks in books. Shop now.,Italy,mobile,new_users,21,Friday,0,0,0,0,0,1,9
632,cmp_1417,2025-09-14 00:38:03,user_24790,B,free shipping inside — See how much you save,free shipping. Top picks in home. Shop now.,United States,tablet,active_users,0,Sunday,0,0,0,0,0,2,9
244,cmp_1515,2025-08-14 21:38:03,user_81105,B,🔥 free shipping — only for a few,free shipping. Top picks in sports. Shop now.,Spain,tablet,vip,21,Thursday,1,1,1,0,0,1,8
1375,cmp_1405,2025-11-07 07:38:03,user_31671,A,Don't miss out — exclusive discount for you,exclusive discount. Top picks in electronics. Shop now.,United Kingdom,mobile,churn_risk,7,Friday,0,0,0,0,0,2,8
1452,cmp_1773,2025-09-22 03:38:03,user_69802,B,free shipping inside — See how much you save,free shipping. Top picks in kitchen. Shop now.,India,mobile,vip,3,Monday,1,0,0,0,0,2,9
765,cmp_1688,2025-09-10 00:38:03,user_28346,B,Unlock your early access today,early access. Top picks in sports. Shop now.,United States,mobile,newsletter_only,0,Wednesday,0,0,0,0,0,2,5
988,cmp_1767,2025-11-05 06:38:03,user_55227,A,Special offer on sports,exclusive discount. Top picks in sports. Shop now.,India,desktop,newsletter_only,6,Wednesday,0,0,0,0,0,1,4
412,cmp_1204,2025-10-26 06:38:03,user_99831,A,Limited time: exclusive discount inside,exclusive discount. Top picks in kitchen. Shop now.,United States,tablet,new_users,6,Sunday,0,0,0,0,0,4,5
1421,cmp_1904,2025-09-19 04:38:03,user_95736,A,Don't miss out — early access for you,early access. Top picks in kitchen. Shop now.,United Kingdom,mobile,churn_risk,4,Friday,0,0,0,0,0,-1,8
1226,cmp_1668,2025-09-18 05:38:03,user_13929,A,Don't miss out — buy 1 get 1 for you,buy 1 get 1. Top picks in fashion. Shop now.,Spain,desktop,active_users,5,Thursday,0,0,0,0,0,-1,10
309,cmp_1667,2025-09-11 05:38:03,user_86725,A,Special offer on books,early access. Top picks in books. Shop now.,Spain,tablet,churn_risk,5,Thursday,0,0,0,0,0,1,4
882,cmp_1713,2025-10-26 19:38:03,user_16259,B,🔥 early access — only for a few,early access. Top picks in sports. Shop now.,Netherlands,tablet,churn_risk,19,Sunday,0,0,0,0,0,0,8
399,cmp_1364,2025-10-11 05:38:03,user_30461,A,Don't miss out — free shipping for you,free shipping. Top picks in beauty. Shop now.,Germany,mobile,churn_risk,5,Saturday,0,0,0,0,0,0,8
371,cmp_1533,2025-09-30 00:38:03,user_26009,A,Don't miss out — exclusive discount for you,exclusive discount. Top picks in fashion. Shop now.,Spain,desktop,active_users,0,Tuesday,0,0,0,0,0,2,8
55,cmp_1226,2025-08-16 07:38:03,user_68429,A,Special offer on kitchen,buy 1 get 1. Top picks in kitchen. Shop now.,Brazil,desktop,churn_risk,7,Saturday,0,0,0,0,0,1,4
1339,cmp_1168,2025-11-07 05:38:03,user_72320,B,🔥 free shipping — only for a few,free shipping. Top picks in home. Shop now.,United Kingdom,tablet,vip,5,Friday,1,0,0,0,0,1,8
1183,cmp_1440,2025-10-28 20:38:03,user_56170,B,Big savings on home: 20% off,20% off. Top picks in home. Shop now.,United Kingdom,mobile,churn_risk,20,Tuesday,0,0,0,0,0,0,6
313,cmp_1410,2025-09-12 02:38:03,user_54359,B,🔥 early access — only for a few,early access. Top picks in sports. Shop now.,United Kingdom,mobile,new_users,2,Friday,1,0,0,0,0,0,8
922,cmp_1111,2025-08-29 23:38:03,user_93418,A,Last chance: free shipping ends today,free shipping. Top picks in home. Shop now.,United States,mobile,new_users,23,Friday,0,0,0,0,0,0,6
110,cmp_1536,2025-09-14 03:38:03,user_18371,A,Limited time: early access inside,early access. Top picks in sports. Shop now.,Italy,mobile,newsletter_only,3,Sunday,1,0,0,0,0,1,5
719,cmp_1953,2025-11-05 23:38:03,user_74922,A,Limited time: exclusive discount inside,exclusive discount. Top picks in beauty. Shop now.,France,mobile,vip,23,Wednesday,0,0,0,0,0,4,5
692,cmp_1195,2025-11-04 05:38:03,user_44891,A,Don't miss out — buy 1 get 1 for you,buy 1 get 1. Top picks in books. Shop now.,Netherlands,desktop,newsletter_only,5,Tuesday,0,0,0,0,0,-1,10
101,cmp_1781,2025-09-19 22:38:03,user_71736,B,Exclusive: 20% off just for you,20% off. Top picks in home. Shop now.,United States,desktop,churn_risk,22,Friday,1,1,0,0,0,2,6
1126,cmp_1524,2025-11-08 02:38:03,user_29968,A,Don't miss out — free shipping for you,free shipping. Top picks in home. Shop now.,Turkey,mobile,active_users,2,Saturday,0,0,0,0,0,0,8
670,cmp_1986,2025-10-07 00:38:03,user_73680,B,🔥 20% off — only for a few,20% off. Top picks in kitchen. Shop now.,Spain,tablet,churn_risk,0,Tuesday,0,0,0,0,0,0,8
1376,cmp_1082,2025-08-28 19:38:03,user_34195,A,Limited time: 50% off inside,50% off. Top picks in books. Shop now.,Germany,desktop,newsletter_only,19,Thursday,0,0,0,0,0,1,5
267,cmp_1443,2025-08-15 20:38:03,user_51471,A,Special offer on home,exclusive discount. Top picks in home. Shop now.,Turkey,tablet,newsletter_only,20,Friday,0,0,0,0,0,1,4
679,cmp_1547,2025-10-23 23:38:03,user_40983,B,buy 1 get 1 inside — See how much you save,buy 1 get 1. Top picks in home. Shop now.,France,mobile,new_users,23,Thursday,0,0,0,0,0,1,11
297,cmp_1057,2025-10-06 07:38:03,user_31802,A,Last chance: 50% off ends today,50% off. Top picks in beauty. Shop now.,India,tablet,new_users,7,Monday,0,0,0,0,0,-1,6
530,cmp_1708,2025-09-06 01:38:03,user_97500,B,Unlock your free shipping today,free shipping. Top picks in fashion. Shop now.,United States,mobile,new_users,1,Saturday,0,0,0,0,0,3,5
945,cmp_1150,2025-09-16 20:38:03,user_88835,A,Limited time: exclusive discount inside,exclusive discount. Top picks in sports. Shop now.,India,mobile,churn_risk,20,Tuesday,0,0,0,0,0,4,5
1014,cmp_1685,2025-10-28 23:38:03,user_11790,B,Big savings on fashion: 50% off,50% off. Top picks in fashion. Shop now.,Spain,tablet,newsletter_only,23,Tuesday,0,0,0,0,0,0,6
951,cmp_1331,2025-08-17 02:38:03,user_86072,B,Big savings on kitchen: 20% off,20% off. Top picks in kitchen. Shop now.,Italy,tablet,active_users,2,Sunday,0,0,0,0,0,0,6
378,cmp_1572,2025-10-23 05:38:03,user_48628,A,Special offer on electronics,buy 1 get 1. Top picks in electronics. Shop now.,United Kingdom,tablet,churn_risk,5,Thursday,0,0,0,0,0,1,4
287,cmp_1753,2025-10-02 06:38:03,user_73373,B,20% off inside — See how much you save,20% off. Top picks in electronics. Shop now.,Germany,desktop,churn_risk,6,Thursday,0,0,0,0,0,1,9
1439,cmp_1383,2025-10-21 02:38:03,user_59542,B,Unlock your buy 1 get 1 today,buy 1 get 1. Top picks in sports. Shop now.,Brazil,mobile,active_users,2,Tuesday,0,0,0,0,0,2,7
731,cmp_1788,2025-08-25 21:38:03,user_70742,A,Limited time: buy 1 get 1 inside,buy 1 get 1. Top picks in home. Shop now.,United Kingdom,desktop,vip,21,Monday,0,0,0,0,0,1,7
127,cmp_1846,2025-08-16 00:38:03,user_89076,A,Limited time: free shipping inside,free shipping. Top picks in electronics. Shop now.,Germany,mobile,vip,0,Saturday,0,0,0,0,0,2,5
328,cmp_1487,2025-10-21 22:38:03,user_51139,A,Don't miss out — early access for you,early access. Top picks in fashion. Shop now.,Germany,mobile,active_users,22,Tuesday,0,0,0,0,0,-1,8
293,cmp_1078,2025-10-22 23:38:03,user_77441,B,Unlock your 50% off today,50% off. Top picks in electronics. Shop now.,United Kingdom,mobile,newsletter_only,23,Wednesday,0,0,0,0,0,2,5
549,cmp_1436,2025-11-06 04:38:03,user_54216,B,exclusive discount inside — See how much you save,exclusive discount. Top picks in sports. Shop now.,Spain,desktop,newsletter_only,4,Thursday,0,0,0,0,0,4,9
728,cmp_1743,2025-11-01 02:38:03,user_73795,A,Last chance: early access ends today,early access. Top picks in fashion. Shop now.,France,desktop,active_users,2,Saturday,0,0,0,0,0,-1,6
909,cmp_1393,2025-10-06 04:38:03,user_74166,A,Last chance: early access ends today,early access. Top picks in home. Shop now.,Turkey,desktop,vip,4,Monday,0,0,0,0,0,-1,6
356,cmp_1646,2025-10-10 01:38:03,user_93342,B,Exclusive: buy 1 get 1 just for you,buy 1 get 1. Top picks in beauty. Shop now.,France,mobile,vip,1,Friday,0,0,0,0,0,2,8
171,cmp_1805,2025-10-19 19:38:03,user_91665,B,buy 1 get 1 inside — See how much you save,buy 1 get 1. Top picks in home. Shop now.,United Kingdom,desktop,newsletter_only,19,Sunday,1,0,0,0,0,1,11
967,cmp_1047,2025-10-03 07:38:03,user_78084,B,Exclusive: free shipping just for you,free shipping. Top picks in sports. Shop now.,Italy,desktop,newsletter_only,7,Friday,0,0,0,0,0,3,6
1134,cmp_1030,2025-10-02 00:38:03,user_25027,A,Don't miss out — free shipping for you,free shipping. Top picks in books. Shop now.,Spain,desktop,new_users,0,Thursday,0,0,0,0,0,0,8
652,cmp_1438,2025-09-26 00:38:03,user_55238,B,🔥 buy 1 get 1 — only for a few,buy 1 get 1. Top picks in fashion. Shop now.,Germany,desktop,active_users,0,Friday,0,0,0,0,0,0,10
210,cmp_1426,2025-08-28 23:38:03,user_68237,A,Last chance: early access ends today,early access. Top picks in fashion. Shop now.,United Kingdom,desktop,new_users,23,Thursday,0,0,0,0,0,-1,6
1398,cmp_1623,2025-08-29 03:38:03,user_93599,B,Exclusive: 20% off just for you,20% off. Top picks in books. Shop now.,United States,mobile,churn_risk,3,Friday,0,0,0,0,0,2,6
141,cmp_1242,2025-08-18 05:38:03,user_87662,A,Your sports update: exclusive discount,exclusive discount. Top picks in sports. Shop now.,India,desktop,churn_risk,5,Monday,1,0,0,0,0,3,5
1084,cmp_1716,2025-09-11 06:38:03,user_83505,A,Last chance: 20% off ends today,20% off. Top picks in fashion. Shop now.,United Kingdom,tablet,vip,6,Thursday,1,0,0,0,0,-1,6
991,cmp_1346,2025-11-05 01:38:03,user_99006,A,Limited time: early access inside,early access. Top picks in kitchen. Shop now.,France,mobile,vip,1,Wednesday,0,0,0,0,0,1,5
651,cmp_1131,2025-08-18 23:38:03,user_58026,A,Limited time: exclusive discount inside,exclusive discount. Top picks in beauty. Shop now.,Spain,mobile,new_users,23,Monday,0,0,0,0,0,4,5
1189,cmp_1949,2025-08-20 21:38:03,user_92355,A,Last chance: 50% off ends today,50% off. Top picks in books. Shop now.,United States,desktop,newsletter_only,21,Wednesday,0,0,0,1,0,-1,6
1499,cmp_1029,2025-08-13 22:38:03,user_13385,A,Don't miss out — buy 1 get 1 for you,buy 1 get 1. Top picks in home. Shop now.,Netherlands,desktop,newsletter_only,22,Wednesday,0,0,0,0,0,-1,10
486,cmp_1187,2025-09-18 06:38:03,user_97186,A,Last chance: free shipping ends today,free shipping. Top picks in books. Shop now.,Turkey,desktop,vip,6,Thursday,0,0,0,0,0,0,6
528,cmp_1725,2025-10-31 04:38:03,user_25725,A,Last chance: early access ends today,early access. Top picks in electronics. Shop now.,India,desktop,new_users,4,Friday,0,0,0,0,0,-1,6
